time,gFx,gFy,gFz,TgF
3,1570,0,0310,0,4332,0,8671,0,970
3,1680,0,0237,0,4253,0,8620,0,961
3,1780,0,0122,0,4244,0,8598,0,959
3,1940,0,0039,0,4180,0,8786,0,973
3,1980,0,0103,0,4173,0,8788,0,973
3,2090,0,0078,0,4200,0,8996,0,993
3,2190,0,0178,0,4200,0,9103,1,003
3,2290,0,0252,0,4173,0,9216,1,012
3,2410,0,0237,0,4187,0,9191,1,010
3,2490,0,0242,0,4283,0,9125,1,008
3,2600,0,0305,0,4244,0,8991,0,995
3,2700,0,0288,0,4270,0,8813,0,980
3,2800,0,0183,0,4209,0,8793,0,975
3,2940,0,0154,0,4239,0,8815,0,978
3,3000,0,0208,0,4205,0,8981,0,992
3,3110,0,0296,0,4302,0,9138,1,010
3,3200,0,0296,0,4302,0,9138,1,010
3,3310,0,0296,0,4212,0,9123,1,005
3,3410,0,0300,0,4263,0,9025,0,999
3,3510,0,0298,0,4297,0,8896,0,988
3,3610,0,0322,0,4261,0,8815,0,980
3,3780,0,0354,0,4253,0,8717,0,971
3,3810,0,0288,0,4217,0,8664,0,964
3,3910,0,0259,0,4229,0,8556,0,955
3,4020,0,0193,0,4214,0,8637,0,961
3,4120,0,0173,0,4222,0,8876,0,983
3,4230,0,0137,0,4219,0,9140,1,007
3,4320,0,0127,0,4222,0,9340,1,025
3,4430,0,0203,0,4148,0,9306,1,019
3,4530,0,0225,0,4217,0,9194,1,012
3,4620,0,0198,0,4185,0,9094,1,001
3,4780,0,0200,0,4158,0,9184,1,008
3,4820,0,0259,0,4285,0,9047,1,001
3,4930,0,0325,0,4263,0,8835,0,981
3,5020,0,0107,0,4261,0,8727,0,971
3,5120,0,0064,0,4190,0,8622,0,959
3,5230,0,0042,0,4153,0,8607,0,956
3,5330,0,0056,0,4200,0,8654,0,962
3,5430,0,0059,0,4161,0,8815,0,975
3,5540,0,0230,0,4229,0,8981,0,993
3,5630,0,0239,0,4292,0,9047,1,002
3,5780,0,0173,0,4314,0,9050,1,003
3,5830,0,0235,0,4246,0,9096,1,004
3,5940,0,0261,0,4288,0,9003,0,998
3,6070,0,0205,0,4273,0,8981,0,995
3,6140,0,0139,0,4229,0,8971,0,992
3,6240,0,0122,0,4251,0,8969,0,993
3,6350,0,0122,0,4278,0,8927,0,990
3,6450,0,0154,0,4332,0,8942,0,994
3,6560,0,0088,0,4314,0,8910,0,990
3,6650,0,0161,0,4307,0,8820,0,982
