time,gFx,gFy,gFz,TgF
4.4720,0.5907,0.0415,0.8041,0.999
4.4810,0.5863,0.0296,0.8204,1.009
4.4910,0.5709,0.0230,0.8366,1.013
4.5020,0.5587,0.0183,0.8419,1.011
4.5120,0.5595,0.0195,0.8478,1.016
4.5220,0.5587,0.0215,0.8412,1.010
4.5310,0.5565,0.0205,0.8336,1.003
4.5420,0.5690,0.0159,0.8312,1.007
4.5560,0.5712,0.0127,0.8309,1.008
4.5620,0.5712,0.0127,0.8309,1.008
4.5720,0.5719,0.0169,0.8292,1.007
4.5820,0.5758,0.0144,0.8224,1.004
4.5920,0.5673,0.0156,0.8180,0.996
4.6020,0.5692,0.0183,0.8028,0.984
4.6120,0.5619,0.0215,0.7906,0.970
4.6220,0.5624,0.0129,0.7892,0.969
4.6330,0.5695,0.0127,0.7796,0.966
4.6420,0.5763,0.0176,0.7877,0.976
4.6560,0.5758,0.0169,0.8011,0.987
4.6620,0.5790,0.0164,0.8050,0.992
4.6730,0.5812,0.0142,0.8146,1.001
4.6850,0.5783,0.0103,0.8182,1.002
4.6920,0.5832,0.0183,0.8143,1.002
4.7030,0.5766,0.0252,0.8048,0.990
4.7130,0.5685,0.0330,0.8002,0.982
4.7240,0.5646,0.0369,0.7906,0.972
4.7430,0.5575,0.0352,0.7906,0.968
4.7470,0.5485,0.0430,0.7975,0.969
4.7600,0.5538,0.0393,0.8031,0.976
4.7640,0.5575,0.0369,0.8141,0.987
4.7770,0.5646,0.0401,0.8353,1.009
4.7950,0.5648,0.0384,0.8520,1.023
4.7970,0.5541,0.0344,0.8510,1.016
4.8170,0.5504,0.0286,0.8578,1.020
4.8190,0.5487,0.0259,0.8541,1.016
4.8270,0.5470,0.0252,0.8483,1.010
4.8350,0.5458,0.0217,0.8383,1.001
4.8450,0.5436,0.0171,0.8346,0.996
4.8550,0.5485,0.0127,0.8324,0.997
4.8680,0.5546,0.0110,0.8370,1.004
4.8760,0.5624,0.0161,0.8410,1.012
4.8870,0.5636,0.0134,0.8351,1.008
4.8960,0.5639,0.0100,0.8212,0.996
4.9070,0.5651,0.0127,0.8119,0.989
4.9190,0.5656,0.0086,0.7997,0.979
4.9260,0.5727,0.0107,0.7933,0.978
4.9360,0.5729,0.0081,0.7916,0.977
4.9460,0.5775,0.0064,0.7882,0.977
4.9570,0.5756,0.0029,0.7948,0.981
4.9720,0.5685,0.0061,0.8043,0.985
4.9760,0.5641,0.0103,0.8099,0.987
4.9870,0.5502,0.0078,0.8151,0.983
4.9970,0.5460,0.0054,0.8212,0.986
5.0060,0.5414,0.0125,0.8212,0.984
5.0180,0.5426,0.0149,0.8192,0.983
5.0260,0.5443,0.0188,0.8209,0.985
5.0460,0.5433,0.0215,0.8155,0.980
5.0530,0.5458,0.0259,0.8053,0.973
5.0570,0.5446,0.0354,0.7992,0.968
5.0720,0.5441,0.0428,0.7999,0.968
5.0760,0.5397,0.0410,0.7962,0.963
5.0870,0.5365,0.0415,0.8021,0.966
5.0970,0.5409,0.0396,0.8072,0.973
5.1070,0.5460,0.0322,0.8109,0.978
5.1180,0.5524,0.0203,0.8202,0.989
5.1270,0.5546,0.0178,0.8192,0.989
5.1370,0.5494,0.0139,0.8175,0.985
5.1460,0.5558,0.0090,0.8285,0.998
5.1570,0.5592,0.0027,0.8356,1.005
5.1700,0.5609,0.0064,0.8505,1.019
5.1770,0.5700,0.0010,0.8485,1.022
5.1880,0.5753,0.0020,0.8502,1.027
5.1970,0.5758,0.0017,0.8405,1.019
5.2070,0.5793,0.0017,0.8305,1.013
5.2190,0.5712,0.0078,0.8214,1.001
5.2280,0.5695,0.0059,0.8107,0.991
5.2380,0.5675,0.0105,0.7945,0.976
5.2480,0.5709,0.0147,0.7901,0.975
5.2580,0.5788,0.0208,0.7860,0.976
5.2720,0.5888,0.0291,0.7838,0.981
5.2780,0.5964,0.0344,0.7750,0.978
5.2880,0.5942,0.0371,0.7699,0.973
5.3000,0.5895,0.0366,0.7655,0.967
5.3090,0.5814,0.0325,0.7640,0.961
5.3190,0.5751,0.0215,0.7694,0.961
5.3290,0.5731,0.0237,0.7855,0.973
5.3400,0.5717,0.0388,0.8146,0.996
5.3570,0.5717,0.0388,0.8146,0.996
5.3610,0.5482,0.0291,0.8287,0.994
5.3720,0.5375,0.0215,0.8312,0.990
5.3800,0.5438,0.0266,0.8339,0.996
5.3900,0.5450,0.0298,0.8239,0.988
5.4020,0.5624,0.0369,0.8229,0.997
5.4100,0.5741,0.0450,0.8112,0.995
5.4210,0.5785,0.0425,0.8151,1.000
5.4310,0.5670,0.0469,0.8158,0.995
5.4410,0.5629,0.0493,0.8182,0.994
5.4570,0.5509,0.0557,0.8283,0.996
5.4600,0.5338,0.0515,0.8385,0.995
5.4720,0.5270,0.0430,0.8610,1.010
5.4830,0.5306,0.0391,0.8737,1.023
5.4910,0.5319,0.0249,0.8840,1.032
5.5020,0.5389,0.0154,0.8852,1.036
5.5110,0.5558,0.0051,0.8771,1.038
5.5230,0.5661,0.0049,0.8637,1.033
5.5310,0.5690,-0.0002,0.8590,1.030
5.5410,0.5741,-0.0007,0.8419,1.019
5.5580,0.5793,-0.0022,0.8290,1.011
5.5610,0.5849,0.0017,0.8143,1.003
5.5740,0.5834,0.0066,0.7965,0.987
5.5810,0.5834,0.0088,0.7784,0.973
5.5920,0.5819,0.0132,0.7704,0.966
5.6020,0.5685,0.0195,0.7633,0.952
5.6110,0.5512,0.0313,0.7533,0.934
5.6220,0.5284,0.0337,0.7523,0.920
5.6310,0.5084,0.0254,0.7537,0.910
5.6410,0.5079,0.0252,0.7750,0.927
5.6570,0.5013,0.0132,0.7975,0.942
5.6610,0.5138,0.0132,0.8065,0.956
5.6730,0.5235,0.0151,0.8131,0.967
